id,invoice_id,tanggal_transaksi,customer_id,nama_pelanggan,jenis_kelamin,umur_pelanggan,product_id,quantity,jenis_pembayaran,jenis_pesanan,nama_produk,kategori_produk,jenis_produk,harga_produk,total_penjualan,tipe_pembayaran,diskon,total_pembayaran
1166,1166,8/18/22,18,Lusi Aulia,F,23,17,3,QRIS-OTHERS,Delivery,Indomie Rasa Soto Padang,makanan,mie-kuah,12000,36000,QRIS,1800,34200
1167,1167,2/28/22,43,Ahmad Santoso,M,33,12,3,QRIS-GOPAY,Dine-In,Indomie Rasa Mi Kocok Bandung,makanan,mie-kuah,12000,36000,QRIS,1800,34200
1168,1168,4/22/22,31,Wawan Nugroho,M,38,11,2,QRIS-OTHERS,Dine-In,Indomie Rasa Empal Gentong,makanan,mie-kuah,12000,24000,QRIS,1200,22800
1169,1169,6/24/22,97,Imam Susanto,M,29,10,1,QRIS-OTHERS,Dine-In,indomie Kari Ayam,makanan,mie-kuah,12000,12000,QRIS,600,11400
1170,1170,1/9/22,28,Nur Lestari,F,27,15,2,QRIS-OTHERS,Delivery,Indomie Rasa Soto Betawi,makanan,mie-kuah,12000,24000,QRIS,1200,22800
1171,1171,8/27/22,58,Shinta Aulia,F,23,3,2,QRIS-GOPAY,Dine-In,Indomie Baso Sapi,makanan,mie-kuah,12000,24000,QRIS,1200,22800
1172,1172,8/4/22,34,Indah Kurnia,F,26,3,2,QRIS-DANA,Dine-In,Indomie Baso Sapi,makanan,mie-kuah,12000,24000,QRIS,1200,22800
1173,1173,7/17/22,60,Intan Kusuma,F,24,15,1,QRIS-SHOPEEPAY,Delivery,Indomie Rasa Soto Betawi,makanan,mie-kuah,12000,12000,QRIS,600,11400
1174,1174,3/16/22,38,Ria Aulia,F,23,2,1,QRIS-GOPAY,Dine-In,Indomie Ayam Spesial,makanan,mie-kuah,12000,12000,QRIS,600,11400
1175,1175,7/26/22,19,Budi Pratama,M,41,17,1,QRIS-SHOPEEPAY,Dine-In,Indomie Rasa Soto Padang,makanan,mie-kuah,12000,12000,QRIS,600,11400
1176,1176,4/16/22,62,Anisa Rahmawati,F,31,15,2,QRIS-OVO,Dine-In,Indomie Rasa Soto Betawi,makanan,mie-kuah,12000,24000,QRIS,1200,22800
1177,1177,7/6/22,95,Aldi Hartanto,M,37,1,1,QRIS-OVO,Dine-In,indomie Ayam Bawang,makanan,mie-kuah,12000,12000,QRIS,600,11400
1178,1178,6/9/22,5,Agus Setiawan,M,35,18,3,CASH,Dine-In,Indomie Soto Mie,makanan,mie-kuah,12000,36000,CASH,0,36000
1179,1179,3/2/22,18,Lusi Aulia,F,23,12,2,QRIS-GOPAY,Dine-In,Indomie Rasa Mi Kocok Bandung,makanan,mie-kuah,12000,24000,QRIS,1200,22800
1180,1180,3/17/22,53,Arief Putra,M,34,10,1,QRIS-OVO,Delivery,indomie Kari Ayam,makanan,mie-kuah,12000,12000,QRIS,600,11400
1181,1181,7/14/22,94,Ayu Kurnia,F,26,13,3,QRIS-GOPAY,Delivery,Indomie Rasa Sop Buntut,makanan,mie-kuah,12000,36000,QRIS,1800,34200
1182,1182,7/26/22,7,Harry Prabowo,M,42,16,2,QRIS-SHOPEEPAY,Delivery,Indomie Rasa Soto Lamongan,makanan,mie-kuah,12000,24000,QRIS,1200,22800
1183,1183,3/28/22,25,Fajar Setiawan,M,35,18,2,QRIS-SHOPEEPAY,Delivery,Indomie Soto Mie,makanan,mie-kuah,12000,24000,QRIS,1200,22800
1184,1184,8/22/22,60,Intan Kusuma,F,24,1,2,QRIS-GOPAY,Delivery,indomie Ayam Bawang,makanan,mie-kuah,12000,24000,QRIS,1200,22800
1185,1185,6/6/22,88,Mega Lestari,F,27,1,1,QRIS-SHOPEEPAY,Dine-In,indomie Ayam Bawang,makanan,mie-kuah,12000,12000,QRIS,600,11400
1186,1186,8/19/22,81,Ricky Wijaya,M,28,13,3,QRIS-SHOPEEPAY,Delivery,Indomie Rasa Sop Buntut,makanan,mie-kuah,12000,36000,QRIS,1800,34200
1187,1187,6/18/22,97,Imam Susanto,M,29,5,1,QRIS-DANA,Delivery,Indomie Goreng Cabe Ijo,makanan,mie-goreng,9000,9000,QRIS,450,8550
1188,1188,3/6/22,66,Dewi Susanti,F,29,12,2,CASH,Dine-In,Indomie Rasa Mi Kocok Bandung,makanan,mie-kuah,12000,24000,CASH,0,24000
1189,1189,3/18/22,54,Maya Kurnia,F,26,17,2,QRIS-GOPAY,Dine-In,Indomie Rasa Soto Padang,makanan,mie-kuah,12000,24000,QRIS,1200,22800
1190,1190,1/25/22,83,Bayu Santoso,M,33,17,1,QRIS-GOPAY,Delivery,Indomie Rasa Soto Padang,makanan,mie-kuah,12000,12000,QRIS,600,11400
1191,1191,6/13/22,40,Eka Kusuma,F,24,18,2,QRIS-OVO,Dine-In,Indomie Soto Mie,makanan,mie-kuah,12000,24000,QRIS,1200,22800
1192,1192,5/19/22,88,Mega Lestari,F,27,16,3,QRIS-SHOPEEPAY,Delivery,Indomie Rasa Soto Lamongan,makanan,mie-kuah,12000,36000,QRIS,1800,34200
1193,1193,7/18/22,6,Rini Susanti,F,29,18,3,CASH,Delivery,Indomie Soto Mie,makanan,mie-kuah,12000,36000,CASH,0,36000
1194,1194,1/23/22,46,Rita Susanti,F,29,12,3,QRIS-SHOPEEPAY,Dine-In,Indomie Rasa Mi Kocok Bandung,makanan,mie-kuah,12000,36000,QRIS,1800,34200
1195,1195,8/11/22,24,Mila Rosita,F,24,9,2,QRIS-GOPAY,Delivery,Indomie Goreng Spesial,makanan,mie-goreng,9000,18000,QRIS,900,17100
1196,1196,6/24/22,97,Imam Susanto,M,29,4,3,QRIS-OTHERS,Dine-In,Indomie Goreng Aceh,makanan,mie-goreng,9000,27000,QRIS,1350,25650
1197,1197,2/26/22,55,Dhani Hartanto,M,37,12,3,QRIS-SHOPEEPAY,Dine-In,Indomie Rasa Mi Kocok Bandung,makanan,mie-kuah,12000,36000,QRIS,1800,34200
1198,1198,3/12/22,19,Budi Pratama,M,41,14,2,QRIS-GOPAY,Dine-In,Indomie Rasa Soto Banjar Limau Kuit,makanan,mie-kuah,12000,24000,QRIS,1200,22800
1199,1199,3/22/22,63,Agung Santoso,M,33,12,3,CASH,Dine-In,Indomie Rasa Mi Kocok Bandung,makanan,mie-kuah,12000,36000,CASH,0,36000
1200,1200,1/18/22,66,Dewi Susanti,F,29,18,3,QRIS-OVO,Delivery,Indomie Soto Mie,makanan,mie-kuah,12000,36000,QRIS,1800,34200
1201,1201,1/4/22,73,Dwi Putra,M,34,17,2,QRIS-DANA,Dine-In,Indomie Rasa Soto Padang,makanan,mie-kuah,12000,24000,QRIS,1200,22800
1202,1202,5/22/22,56,Devi Indriani,F,32,12,1,QRIS-GOPAY,Dine-In,Indomie Rasa Mi Kocok Bandung,makanan,mie-kuah,12000,12000,QRIS,600,11400
1203,1203,3/29/22,55,Dhani Hartanto,M,37,10,2,QRIS-SHOPEEPAY,Delivery,indomie Kari Ayam,makanan,mie-kuah,12000,24000,QRIS,1200,22800
1204,1204,8/17/22,20,Desi Kusuma,F,24,2,1,QRIS-DANA,Dine-In,Indomie Ayam Spesial,makanan,mie-kuah,12000,12000,QRIS,600,11400
1205,1205,1/14/22,53,Arief Putra,M,34,4,2,QRIS-GOPAY,Dine-In,Indomie Goreng Aceh,makanan,mie-goreng,9000,18000,QRIS,900,17100
1206,1206,8/9/22,25,Fajar Setiawan,M,35,4,2,QRIS-SHOPEEPAY,Delivery,Indomie Goreng Aceh,makanan,mie-goreng,9000,18000,QRIS,900,17100
1207,1207,4/6/22,67,Prima Prabowo,M,42,4,1,CASH,Dine-In,Indomie Goreng Aceh,makanan,mie-goreng,9000,9000,CASH,0,9000
1208,1208,1/8/22,40,Eka Kusuma,F,24,6,3,QRIS-OVO,Dine-In,Indomie Goreng Pedas,makanan,mie-goreng,9000,27000,QRIS,1350,25650
1209,1209,4/16/22,26,Ani Susanti,F,29,1,2,QRIS-OVO,Dine-In,indomie Ayam Bawang,makanan,mie-kuah,12000,24000,QRIS,1200,22800
1210,1210,5/9/22,78,Sinta Aulia,F,23,3,1,QRIS-OVO,Delivery,Indomie Baso Sapi,makanan,mie-kuah,12000,12000,QRIS,600,11400
1211,1211,8/11/22,57,Feri Susanto,M,29,11,2,QRIS-DANA,Dine-In,Indomie Rasa Empal Gentong,makanan,mie-kuah,12000,24000,QRIS,1200,22800
1212,1212,6/22/22,98,Yuni Aulia,F,23,17,2,QRIS-SHOPEEPAY,Delivery,Indomie Rasa Soto Padang,makanan,mie-kuah,12000,24000,QRIS,1200,22800
1213,1213,3/9/22,51,Rahmat Nugroho,M,38,13,3,QRIS-SHOPEEPAY,Delivery,Indomie Rasa Sop Buntut,makanan,mie-kuah,12000,36000,QRIS,1800,34200
1214,1214,7/28/22,53,Arief Putra,M,34,18,1,QRIS-DANA,Dine-In,Indomie Soto Mie,makanan,mie-kuah,12000,12000,QRIS,600,11400
1215,1215,2/9/22,70,Mega Sari,F,22,8,2,CASH,Delivery,Indomie Goreng Sambal Matah,makanan,mie-goreng,9000,18000,CASH,0,18000
1216,1216,8/22/22,97,Imam Susanto,M,29,4,1,CASH,Dine-In,Indomie Goreng Aceh,makanan,mie-goreng,9000,9000,CASH,0,9000
1217,1217,7/4/22,48,Wulan Lestari,F,27,9,1,QRIS-OTHERS,Dine-In,Indomie Goreng Spesial,makanan,mie-goreng,9000,9000,QRIS,450,8550
1218,1218,3/29/22,20,Desi Kusuma,F,24,16,2,QRIS-SHOPEEPAY,Delivery,Indomie Rasa Soto Lamongan,makanan,mie-kuah,12000,24000,QRIS,1200,22800
1219,1219,7/25/22,69,Rizki Surya,M,33,16,1,QRIS-OVO,Dine-In,Indomie Rasa Soto Lamongan,makanan,mie-kuah,12000,12000,QRIS,600,11400
1220,1220,3/9/22,50,Sari Sari,F,22,6,1,QRIS-SHOPEEPAY,Dine-In,Indomie Goreng Pedas,makanan,mie-goreng,9000,9000,QRIS,450,8550
1221,1221,6/8/22,57,Feri Susanto,M,29,17,1,QRIS-OTHERS,Delivery,Indomie Rasa Soto Padang,makanan,mie-kuah,12000,12000,QRIS,600,11400
1222,1222,5/26/22,61,Reza Wijaya,M,28,15,3,QRIS-OTHERS,Delivery,Indomie Rasa Soto Betawi,makanan,mie-kuah,12000,36000,QRIS,1800,34200
1223,1223,1/10/22,34,Indah Kurnia,F,26,12,3,QRIS-OTHERS,Dine-In,Indomie Rasa Mi Kocok Bandung,makanan,mie-kuah,12000,36000,QRIS,1800,34200
1224,1224,8/3/22,58,Shinta Aulia,F,23,13,2,QRIS-OTHERS,Delivery,Indomie Rasa Sop Buntut,makanan,mie-kuah,12000,24000,QRIS,1200,22800
1225,1225,8/4/22,24,Mila Rosita,F,24,2,1,QRIS-DANA,Dine-In,Indomie Ayam Spesial,makanan,mie-kuah,12000,12000,QRIS,600,11400
1226,1226,5/9/22,9,Iwan Surya,M,33,13,1,QRIS-SHOPEEPAY,Delivery,Indomie Rasa Sop Buntut,makanan,mie-kuah,12000,12000,QRIS,600,11400
1227,1227,3/8/22,86,Nining Susanti,F,29,10,2,QRIS-SHOPEEPAY,Delivery,indomie Kari Ayam,makanan,mie-kuah,12000,24000,QRIS,1200,22800
1228,1228,5/14/22,43,Ahmad Santoso,M,33,6,2,QRIS-DANA,Dine-In,Indomie Goreng Pedas,makanan,mie-goreng,9000,18000,QRIS,900,17100
1229,1229,5/18/22,85,Faiz Setiawan,M,35,3,3,QRIS-OTHERS,Dine-In,Indomie Baso Sapi,makanan,mie-kuah,12000,36000,QRIS,1800,34200
1230,1230,5/6/22,86,Nining Susanti,F,29,10,2,QRIS-GOPAY,Delivery,indomie Kari Ayam,makanan,mie-kuah,12000,24000,QRIS,1200,22800
1231,1231,1/2/22,93,Heru Putra,M,34,16,1,QRIS-OTHERS,Delivery,Indomie Rasa Soto Lamongan,makanan,mie-kuah,12000,12000,QRIS,600,11400
1232,1232,5/19/22,47,Hendra Prabowo,M,42,18,3,QRIS-DANA,Delivery,Indomie Soto Mie,makanan,mie-kuah,12000,36000,QRIS,1800,34200
1233,1233,5/12/22,79,Fahri Pratama,M,41,2,1,QRIS-OTHERS,Delivery,Indomie Ayam Spesial,makanan,mie-kuah,12000,12000,QRIS,600,11400
1234,1234,1/26/22,40,Eka Kusuma,F,24,12,2,CASH,Dine-In,Indomie Rasa Mi Kocok Bandung,makanan,mie-kuah,12000,24000,CASH,0,24000
1235,1235,5/27/22,7,Harry Prabowo,M,42,16,3,QRIS-OTHERS,Delivery,Indomie Rasa Soto Lamongan,makanan,mie-kuah,12000,36000,QRIS,1800,34200
1236,1236,3/11/22,54,Maya Kurnia,F,26,7,3,QRIS-DANA,Dine-In,Indomie Goreng Rendang,makanan,mie-goreng,9000,27000,QRIS,1350,25650
1237,1237,6/24/22,28,Nur Lestari,F,27,8,1,QRIS-GOPAY,Delivery,Indomie Goreng Sambal Matah,makanan,mie-goreng,9000,9000,QRIS,450,8550
1238,1238,6/28/22,22,Erni Rahmawati,F,31,5,2,QRIS-GOPAY,Delivery,Indomie Goreng Cabe Ijo,makanan,mie-goreng,9000,18000,QRIS,900,17100
1239,1239,7/14/22,18,Lusi Aulia,F,23,6,1,QRIS-DANA,Dine-In,Indomie Goreng Pedas,makanan,mie-goreng,9000,9000,QRIS,450,8550
1240,1240,7/4/22,45,Arif Setiawan,M,35,9,1,QRIS-GOPAY,Delivery,Indomie Goreng Spesial,makanan,mie-goreng,9000,9000,QRIS,450,8550
1241,1241,7/1/22,34,Indah Kurnia,F,26,7,3,QRIS-DANA,Delivery,Indomie Goreng Rendang,makanan,mie-goreng,9000,27000,QRIS,1350,25650
1242,1242,8/24/22,87,Ismail Prabowo,M,42,13,2,QRIS-OTHERS,Dine-In,Indomie Rasa Sop Buntut,makanan,mie-kuah,12000,24000,QRIS,1200,22800
1243,1243,4/1/22,62,Anisa Rahmawati,F,31,2,1,QRIS-OVO,Dine-In,Indomie Ayam Spesial,makanan,mie-kuah,12000,12000,QRIS,600,11400
1244,1244,5/2/22,47,Hendra Prabowo,M,42,11,3,QRIS-SHOPEEPAY,Dine-In,Indomie Rasa Empal Gentong,makanan,mie-kuah,12000,36000,QRIS,1800,34200
1245,1245,4/17/22,23,Ridwan Santoso,M,33,17,1,QRIS-OVO,Delivery,Indomie Rasa Soto Padang,makanan,mie-kuah,12000,12000,QRIS,600,11400
1246,1246,8/20/22,8,Diah Lestari,F,27,6,3,CASH,Delivery,Indomie Goreng Pedas,makanan,mie-goreng,9000,27000,CASH,0,27000
1247,1247,5/26/22,79,Fahri Pratama,M,41,17,1,CASH,Delivery,Indomie Rasa Soto Padang,makanan,mie-kuah,12000,12000,CASH,0,12000
1248,1248,8/23/22,73,Dwi Putra,M,34,1,3,QRIS-SHOPEEPAY,Dine-In,indomie Ayam Bawang,makanan,mie-kuah,12000,36000,QRIS,1800,34200
1249,1249,2/23/22,20,Desi Kusuma,F,24,17,2,QRIS-GOPAY,Delivery,Indomie Rasa Soto Padang,makanan,mie-kuah,12000,24000,QRIS,1200,22800
1250,1250,6/9/22,86,Nining Susanti,F,29,2,3,QRIS-SHOPEEPAY,Delivery,Indomie Ayam Spesial,makanan,mie-kuah,12000,36000,QRIS,1800,34200
1251,1251,4/5/22,96,Lala Indriani,F,32,15,1,CASH,Delivery,Indomie Rasa Soto Betawi,makanan,mie-kuah,12000,12000,CASH,0,12000
1252,1252,7/21/22,91,Andri Nugroho,M,38,3,1,QRIS-DANA,Delivery,Indomie Baso Sapi,makanan,mie-kuah,12000,12000,QRIS,600,11400
1253,1253,8/2/22,63,Agung Santoso,M,33,1,3,QRIS-DANA,Delivery,indomie Ayam Bawang,makanan,mie-kuah,12000,36000,QRIS,1800,34200
1254,1254,6/7/22,63,Agung Santoso,M,33,8,2,QRIS-GOPAY,Delivery,Indomie Goreng Sambal Matah,makanan,mie-goreng,9000,18000,QRIS,900,17100
1255,1255,7/13/22,59,Deni Pratama,M,41,16,3,CASH,Dine-In,Indomie Rasa Soto Lamongan,makanan,mie-kuah,12000,36000,CASH,0,36000
1256,1256,1/18/22,77,Yoga Susanto,M,29,10,3,QRIS-DANA,Dine-In,indomie Kari Ayam,makanan,mie-kuah,12000,36000,QRIS,1800,34200
1257,1257,2/9/22,27,Adit Prabowo,M,42,18,2,QRIS-DANA,Dine-In,Indomie Soto Mie,makanan,mie-kuah,12000,24000,QRIS,1200,22800
1258,1258,6/2/22,21,Guntur Wijaya,M,28,16,3,QRIS-OTHERS,Dine-In,Indomie Rasa Soto Lamongan,makanan,mie-kuah,12000,36000,QRIS,1800,34200
1259,1259,5/9/22,89,Feri Surya,M,33,9,1,CASH,Dine-In,Indomie Goreng Spesial,makanan,mie-goreng,9000,9000,CASH,0,9000
1260,1260,3/15/22,77,Yoga Susanto,M,29,11,1,QRIS-SHOPEEPAY,Dine-In,Indomie Rasa Empal Gentong,makanan,mie-kuah,12000,12000,QRIS,600,11400
1261,1261,8/17/22,37,Irwan Susanto,M,29,14,3,QRIS-SHOPEEPAY,Dine-In,Indomie Rasa Soto Banjar Limau Kuit,makanan,mie-kuah,12000,36000,QRIS,1800,34200
1262,1262,5/15/22,51,Rahmat Nugroho,M,38,7,1,QRIS-SHOPEEPAY,Dine-In,Indomie Goreng Rendang,makanan,mie-goreng,9000,9000,QRIS,450,8550
1263,1263,6/9/22,59,Deni Pratama,M,41,15,1,QRIS-OTHERS,Delivery,Indomie Rasa Soto Betawi,makanan,mie-kuah,12000,12000,QRIS,600,11400
1264,1264,7/10/22,62,Anisa Rahmawati,F,31,3,3,QRIS-DANA,Delivery,Indomie Baso Sapi,makanan,mie-kuah,12000,36000,QRIS,1800,34200
1265,1265,2/26/22,48,Wulan Lestari,F,27,9,2,QRIS-OVO,Dine-In,Indomie Goreng Spesial,makanan,mie-goreng,9000,18000,QRIS,900,17100
1266,1266,8/13/22,83,Bayu Santoso,M,33,10,3,QRIS-OTHERS,Delivery,indomie Kari Ayam,makanan,mie-kuah,12000,36000,QRIS,1800,34200
1267,1267,5/31/22,4,Fitri Ayu,F,24,2,1,CASH,Delivery,Indomie Ayam Spesial,makanan,mie-kuah,12000,12000,CASH,0,12000
1268,1268,5/22/22,55,Dhani Hartanto,M,37,14,1,QRIS-GOPAY,Delivery,Indomie Rasa Soto Banjar Limau Kuit,makanan,mie-kuah,12000,12000,QRIS,600,11400
1269,1269,4/13/22,2,Ratna Dewi,F,28,1,3,QRIS-OTHERS,Dine-In,indomie Ayam Bawang,makanan,mie-kuah,12000,36000,QRIS,1800,34200
1270,1270,4/17/22,71,Syahrul Nugroho,M,38,14,1,QRIS-OTHERS,Dine-In,Indomie Rasa Soto Banjar Limau Kuit,makanan,mie-kuah,12000,12000,QRIS,600,11400
1271,1271,1/11/22,77,Yoga Susanto,M,29,18,2,QRIS-DANA,Dine-In,Indomie Soto Mie,makanan,mie-kuah,12000,24000,QRIS,1200,22800
1272,1272,7/18/22,95,Aldi Hartanto,M,37,3,1,QRIS-DANA,Delivery,Indomie Baso Sapi,makanan,mie-kuah,12000,12000,QRIS,600,11400
1273,1273,7/26/22,84,Ana Rosita,F,24,17,1,CASH,Delivery,Indomie Rasa Soto Padang,makanan,mie-kuah,12000,12000,CASH,0,12000
1274,1274,3/23/22,2,Ratna Dewi,F,28,12,1,QRIS-SHOPEEPAY,Dine-In,Indomie Rasa Mi Kocok Bandung,makanan,mie-kuah,12000,12000,QRIS,600,11400
1275,1275,3/11/22,98,Yuni Aulia,F,23,11,1,QRIS-OVO,Delivery,Indomie Rasa Empal Gentong,makanan,mie-kuah,12000,12000,QRIS,600,11400
1276,1276,5/13/22,91,Andri Nugroho,M,38,11,3,QRIS-SHOPEEPAY,Dine-In,Indomie Rasa Empal Gentong,makanan,mie-kuah,12000,36000,QRIS,1800,34200
1277,1277,7/26/22,40,Eka Kusuma,F,24,15,1,QRIS-DANA,Dine-In,Indomie Rasa Soto Betawi,makanan,mie-kuah,12000,12000,QRIS,600,11400
1278,1278,3/3/22,64,Ina Rosita,F,24,3,2,QRIS-OVO,Delivery,Indomie Baso Sapi,makanan,mie-kuah,12000,24000,QRIS,1200,22800
1279,1279,4/7/22,81,Ricky Wijaya,M,28,12,2,CASH,Dine-In,Indomie Rasa Mi Kocok Bandung,makanan,mie-kuah,12000,24000,CASH,0,24000
1280,1280,5/14/22,8,Diah Lestari,F,27,13,2,QRIS-GOPAY,Dine-In,Indomie Rasa Sop Buntut,makanan,mie-kuah,12000,24000,QRIS,1200,22800
1281,1281,8/24/22,75,Irvan Hartanto,M,37,16,3,QRIS-OVO,Delivery,Indomie Rasa Soto Lamongan,makanan,mie-kuah,12000,36000,QRIS,1800,34200
1282,1282,3/3/22,81,Ricky Wijaya,M,28,18,2,QRIS-OTHERS,Dine-In,Indomie Soto Mie,makanan,mie-kuah,12000,24000,QRIS,1200,22800
1283,1283,4/7/22,54,Maya Kurnia,F,26,16,1,QRIS-OTHERS,Dine-In,Indomie Rasa Soto Lamongan,makanan,mie-kuah,12000,12000,QRIS,600,11400
1284,1284,4/22/22,2,Ratna Dewi,F,28,18,3,QRIS-SHOPEEPAY,Dine-In,Indomie Soto Mie,makanan,mie-kuah,12000,36000,QRIS,1800,34200
1285,1285,8/30/22,87,Ismail Prabowo,M,42,9,3,QRIS-SHOPEEPAY,Dine-In,Indomie Goreng Spesial,makanan,mie-goreng,9000,27000,QRIS,1350,25650
1286,1286,1/6/22,9,Iwan Surya,M,33,1,3,QRIS-OTHERS,Delivery,indomie Ayam Bawang,makanan,mie-kuah,12000,36000,QRIS,1800,34200
1287,1287,2/8/22,73,Dwi Putra,M,34,6,3,QRIS-SHOPEEPAY,Delivery,Indomie Goreng Pedas,makanan,mie-goreng,9000,27000,QRIS,1350,25650
1288,1288,1/20/22,34,Indah Kurnia,F,26,1,2,QRIS-GOPAY,Dine-In,indomie Ayam Bawang,makanan,mie-kuah,12000,24000,QRIS,1200,22800
1289,1289,6/11/22,80,Niken Kusuma,F,24,4,1,QRIS-DANA,Dine-In,Indomie Goreng Aceh,makanan,mie-goreng,9000,9000,QRIS,450,8550
1290,1290,7/24/22,53,Arief Putra,M,34,16,3,QRIS-DANA,Dine-In,Indomie Rasa Soto Lamongan,makanan,mie-kuah,12000,36000,QRIS,1800,34200
1291,1291,5/17/22,5,Agus Setiawan,M,35,11,1,QRIS-DANA,Dine-In,Indomie Rasa Empal Gentong,makanan,mie-kuah,12000,12000,QRIS,600,11400
1292,1292,6/17/22,98,Yuni Aulia,F,23,6,2,QRIS-OTHERS,Dine-In,Indomie Goreng Pedas,makanan,mie-goreng,9000,18000,QRIS,900,17100
1293,1293,1/4/22,53,Arief Putra,M,34,2,2,QRIS-DANA,Delivery,Indomie Ayam Spesial,makanan,mie-kuah,12000,24000,QRIS,1200,22800
1294,1294,7/19/22,42,Eni Rahmawati,F,31,14,3,CASH,Delivery,Indomie Rasa Soto Banjar Limau Kuit,makanan,mie-kuah,12000,36000,CASH,0,36000
1295,1295,1/3/22,15,Roni Hartanto,M,37,10,2,QRIS-OTHERS,Dine-In,indomie Kari Ayam,makanan,mie-kuah,12000,24000,QRIS,1200,22800
1296,1296,2/4/22,79,Fahri Pratama,M,41,16,3,QRIS-GOPAY,Delivery,Indomie Rasa Soto Lamongan,makanan,mie-kuah,12000,36000,QRIS,1800,34200
1297,1297,5/21/22,86,Nining Susanti,F,29,12,3,QRIS-OVO,Dine-In,Indomie Rasa Mi Kocok Bandung,makanan,mie-kuah,12000,36000,QRIS,1800,34200
1298,1298,7/17/22,49,Dedi Surya,M,33,18,1,QRIS-DANA,Delivery,Indomie Soto Mie,makanan,mie-kuah,12000,12000,QRIS,600,11400
1299,1299,7/23/22,58,Shinta Aulia,F,23,5,3,CASH,Dine-In,Indomie Goreng Cabe Ijo,makanan,mie-goreng,9000,27000,CASH,0,27000
1300,1300,5/28/22,62,Anisa Rahmawati,F,31,11,3,QRIS-OVO,Delivery,Indomie Rasa Empal Gentong,makanan,mie-kuah,12000,36000,QRIS,1800,34200
1301,1301,7/7/22,16,Susi Indriani,F,32,2,2,CASH,Delivery,Indomie Ayam Spesial,makanan,mie-kuah,12000,24000,CASH,0,24000
1302,1302,7/1/22,68,Putri Lestari,F,27,17,2,CASH,Delivery,Indomie Rasa Soto Padang,makanan,mie-kuah,12000,24000,CASH,0,24000
1303,1303,3/9/22,75,Irvan Hartanto,M,37,5,3,QRIS-DANA,Delivery,Indomie Goreng Cabe Ijo,makanan,mie-goreng,9000,27000,QRIS,1350,25650
1304,1304,3/2/22,83,Bayu Santoso,M,33,5,1,QRIS-OVO,Delivery,Indomie Goreng Cabe Ijo,makanan,mie-goreng,9000,9000,QRIS,450,8550
1305,1305,6/15/22,29,Doni Surya,M,33,2,1,QRIS-SHOPEEPAY,Delivery,Indomie Ayam Spesial,makanan,mie-kuah,12000,12000,QRIS,600,11400
1306,1306,7/29/22,17,Eko Susanto,M,29,12,2,QRIS-GOPAY,Delivery,Indomie Rasa Mi Kocok Bandung,makanan,mie-kuah,12000,24000,QRIS,1200,22800
1307,1307,7/29/22,87,Ismail Prabowo,M,42,16,3,QRIS-OTHERS,Dine-In,Indomie Rasa Soto Lamongan,makanan,mie-kuah,12000,36000,QRIS,1800,34200
1308,1308,5/4/22,47,Hendra Prabowo,M,42,10,2,QRIS-GOPAY,Dine-In,indomie Kari Ayam,makanan,mie-kuah,12000,24000,QRIS,1200,22800
1309,1309,5/28/22,22,Erni Rahmawati,F,31,17,3,QRIS-OTHERS,Delivery,Indomie Rasa Soto Padang,makanan,mie-kuah,12000,36000,QRIS,1800,34200
1310,1310,6/25/22,11,Adi Nugroho,M,38,8,2,CASH,Dine-In,Indomie Goreng Sambal Matah,makanan,mie-goreng,9000,18000,CASH,0,18000
1311,1311,7/31/22,48,Wulan Lestari,F,27,10,2,QRIS-DANA,Delivery,indomie Kari Ayam,makanan,mie-kuah,12000,24000,QRIS,1200,22800
1312,1312,1/22/22,36,Novi Indriani,F,32,16,2,CASH,Dine-In,Indomie Rasa Soto Lamongan,makanan,mie-kuah,12000,24000,CASH,0,24000
1313,1313,6/20/22,57,Feri Susanto,M,29,16,1,QRIS-SHOPEEPAY,Delivery,Indomie Rasa Soto Lamongan,makanan,mie-kuah,12000,12000,QRIS,600,11400
1314,1314,6/11/22,41,Gilang Wijaya,M,28,16,1,QRIS-OVO,Dine-In,Indomie Rasa Soto Lamongan,makanan,mie-kuah,12000,12000,QRIS,600,11400
1315,1315,7/4/22,19,Budi Pratama,M,41,3,1,QRIS-OTHERS,Dine-In,Indomie Baso Sapi,makanan,mie-kuah,12000,12000,QRIS,600,11400
1316,1316,4/27/22,97,Imam Susanto,M,29,1,1,QRIS-OTHERS,Delivery,indomie Ayam Bawang,makanan,mie-kuah,12000,12000,QRIS,600,11400
1317,1317,8/9/22,4,Fitri Ayu,F,24,4,3,CASH,Dine-In,Indomie Goreng Aceh,makanan,mie-goreng,9000,27000,CASH,0,27000
1318,1318,5/14/22,19,Budi Pratama,M,41,2,1,QRIS-OVO,Dine-In,Indomie Ayam Spesial,makanan,mie-kuah,12000,12000,QRIS,600,11400
1319,1319,7/14/22,82,Tika Rahmawati,F,31,10,1,QRIS-OVO,Dine-In,indomie Kari Ayam,makanan,mie-kuah,12000,12000,QRIS,600,11400
1320,1320,8/21/22,69,Rizki Surya,M,33,13,1,QRIS-SHOPEEPAY,Dine-In,Indomie Rasa Sop Buntut,makanan,mie-kuah,12000,12000,QRIS,600,11400
1321,1321,3/17/22,39,Ilham Pratama,M,41,11,2,CASH,Dine-In,Indomie Rasa Empal Gentong,makanan,mie-kuah,12000,24000,CASH,0,24000
